,site_code,year,precip,PET,SPEI_12,SPEI_6,SPEI_24,SPEI_12.class,SPEI_6.class,SPEI_24.class,precip.mean,PET.mean
588,bogong.au,1920,931.5,1106.5000283695,-0.788961106985506,-0.779103458608506,-0.703120855621626,-1,-1,-1,1080.10000004878,1079.74635839082
589,bogong.au,1921,1162.5,1053.7000238895,0.330644326888766,0.753864785031303,-0.318916984806613,0,1,0,1080.10000004878,1079.74635839082
590,bogong.au,1922,1248.9,1076.6000075335,0.57812469594453,0.412813269698643,0.66456321774901,0,0,0,1080.10000004878,1079.74635839082
591,bogong.au,1923,828.8,1079.6000102801,-1.0636509226964,-0.859407176676742,-0.354945245736855,-1,-1,0,1080.10000004878,1079.74635839082
592,bogong.au,1924,1174.6,1033.3000113376,0.458287031506499,0.490815021586148,-0.445559453481699,0,0,0,1080.10000004878,1079.74635839082
593,bogong.au,1925,1359.1,990.8000166373,1.27590684360145,1.78694320432797,1.21864162462342,1,2,1,1080.10000004878,1079.74635839082
594,bogong.au,1926,830.5,1068.7000280067,-1.01913492812585,-1.17355656521836,0.251182522817043,-1,-1,0,1080.10000004878,1079.74635839082
595,bogong.au,1927,1103.6,1091.0000092976,-0.054322085920634,-0.887607213634244,-0.779929812791098,0,-1,-1,1080.10000004878,1079.74635839082
596,bogong.au,1928,896.1,1082.2000298513,-0.830192160643721,-0.278761127118608,-0.631133995163229,-1,0,0,1080.10000004878,1079.74635839082
597,bogong.au,1929,1016.1,1082.0000200287,-0.368315977257203,-1.52491293396296,-0.854330015440137,0,-2,-1,1080.10000004878,1079.74635839082
598,bogong.au,1930,820.6,1034.0000156798,-0.930160129854101,-0.783029577382321,-0.930469027629389,-1,-1,-1,1080.10000004878,1079.74635839082
599,bogong.au,1931,1123.7,1057.0000100171,0.163025329533893,1.01650936178667,-0.553734276845519,0,1,0,1080.10000004878,1079.74635839082
600,bogong.au,1932,1290.4,1058.9000144604,0.800561672592767,-0.845536775490401,0.709189955081686,1,-1,1,1080.10000004878,1079.74635839082
601,bogong.au,1933,1171.6,1023.6000278023,0.484359230895886,-0.55598639067692,0.914479159845421,0,0,1,1080.10000004878,1079.74635839082
602,bogong.au,1934,1185.1,1058.1000165938,0.402351447993021,1.17237508411458,0.648526015660515,0,1,0,1080.10000004878,1079.74635839082
603,bogong.au,1935,1336.6,1022.6000192157,1.09404652323496,1.61034855336747,1.06200194271877,1,2,1,1080.10000004878,1079.74635839082
604,bogong.au,1936,1132.5,1019.4000165437,0.347634342042772,0.027479299137999,1.02924941818682,0,0,1,1080.10000004878,1079.74635839082
605,bogong.au,1937,1186.3,1002.4000205455,0.622411820569615,0.44748283545045,0.706074234320497,0,0,1,1080.10000004878,1079.74635839082
606,bogong.au,1938,794.5,1074.100015524,-1.16363053953962,-0.361934864055758,-0.405262210621414,-1,0,0,1080.10000004878,1079.74635839082
607,bogong.au,1939,591.3,1120.6000278614,-1.93063622353599,-2.07743761168521,-2.22091026840373,-2,-2,-2,1080.10000004878,1079.74635839082
608,bogong.au,1940,1480.1,1009.1999980803,1.5952959612396,0.928523734615176,-0.296055989134078,2,1,0,1080.10000004878,1079.74635839082
609,bogong.au,1941,884.4,1112.3000396458,-0.982398399548384,-0.25881190227234,0.563408858764444,-1,0,0,1080.10000004878,1079.74635839082
610,bogong.au,1942,828.7,1074.5000296881,-1.04604198115243,-1.08440475756382,-1.44553425061025,-1,-1,-2,1080.10000004878,1079.74635839082
611,bogong.au,1943,1267.3,1040.8000163479,0.782134682676501,0.191890212553703,-0.181416209282303,1,0,0,1080.10000004878,1079.74635839082
612,bogong.au,1944,810.500001,1034.6000155845,-0.96876696740699,-0.762814287619183,-0.117862084020945,-1,-1,0,1080.10000004878,1079.74635839082
613,bogong.au,1945,739.7,1072.3000142568,-1.34113814229134,-1.40842619135517,-1.65015128826262,-2,-2,-2,1080.10000004878,1079.74635839082
614,bogong.au,1946,937.1,1060.2000156045,-0.592035301319029,0.049668163357539,-1.39995262789423,0,0,-2,1080.10000004878,1079.74635839082
615,bogong.au,1947,1138.5,1023.6000322144,0.35473783582844,-0.899181237993271,-0.148894208230721,0,-1,0,1080.10000004878,1079.74635839082
616,bogong.au,1948,1275.2,994.4000127955,0.978391896780038,0.798656929429735,0.953993336599604,1,1,1,1080.10000004878,1079.74635839082
617,bogong.au,1949,1011.2,1029.8000327377,-0.179680398633431,0.015789968659736,0.614676299307863,0,0,0,1080.10000004878,1079.74635839082
618,bogong.au,1950,1113.4,992.700017809,0.377591592531532,0.253424744038278,0.171349220795559,0,0,0,1080.10000004878,1079.74635839082
619,bogong.au,1951,1169.1,1032.9000128497,0.438381891665053,0.272889279295673,0.600582894756455,0,0,0,1080.10000004878,1079.74635839082
620,bogong.au,1952,1187.1,1059.2000173328,0.40588292777044,-0.384140932698313,0.619717711330319,0,0,0,1080.10000004878,1079.74635839082
621,bogong.au,1953,1530.2,990.000025336,1.79430007297221,1.26991477354455,1.55016036738557,2,1,2,1080.10000004878,1079.74635839082
622,bogong.au,1954,1213.3,1062.6000161159,0.494840314538916,0.941014537738742,1.59458836665527,0,1,2,1080.10000004878,1079.74635839082
623,bogong.au,1955,1044.4,1047.9000217927,-0.119059401179212,0.80383315370341,0.299528654814828,0,1,0,1080.10000004878,1079.74635839082
624,bogong.au,1956,1578,992.5000102547,1.91777515439945,1.9552001791796,1.37515768643376,2,2,2,1080.10000004878,1079.74635839082
625,bogong.au,1957,1543.3,1008.6000096869,1.77896437215225,-0.121967153955439,2.30851378755628,2,0,2,1080.10000004878,1079.74635839082
626,bogong.au,1958,908.7,1131.900013329,-0.965532359296702,-1.06199975628699,0.743558503741602,-1,-1,1,1080.10000004878,1079.74635839082
627,bogong.au,1959,1264.7,1083.0000084637,0.614037308259078,0.537108959495521,-0.246504242929283,0,0,0,1080.10000004878,1079.74635839082
628,bogong.au,1960,1076,1101.60000944,-0.207734289887917,0.123013237910907,0.324557528580892,0,0,0,1080.10000004878,1079.74635839082
629,bogong.au,1961,1281.6,1073.2000231762,0.714854454142386,-0.004682831308647,0.399053548915691,1,0,0,1080.10000004878,1079.74635839082
